id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,resultado,partido,sigla,válidos
12839,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Hombre,Votos Nulos ,,,,,,,,,1
12840,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Hombre,Votos En Blanco ,,,,,,,,,1
12841,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,0
12842,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,2
12843,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,59
12844,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,51
12845,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,0
12846,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,2
12847,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Votos Nulos ,,,,,,,,,0
12848,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,Ollague,Ollague,Mujer,Votos En Blanco ,,,,,,,,,0
12849,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,9
12850,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,40
12851,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,416
12852,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,333
12853,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,12
12854,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,8
12855,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Votos Nulos ,,,,,,,,,26
12856,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Hombre,Votos En Blanco ,,,,,,,,,22
12857,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,6
12858,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,34
12859,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,376
12860,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,426
12861,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,9
12862,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,8
12863,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Votos Nulos ,,,,,,,,,16
12864,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,5,El Loa,San Pedro De Atacama,San Pedro De Atacama,Mujer,Votos En Blanco ,,,,,,,,,10
12865,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,0
12866,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,14
12867,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,135
12868,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,206
12869,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,1
12870,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,0
12871,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Votos Nulos ,,,,,,,,,5
12872,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Hombre,Votos En Blanco ,,,,,,,,,1
12873,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,3
12874,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,12
12875,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,130
12876,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,295
12877,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,0
12878,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,2
12879,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Votos Nulos ,,,,,,,,,5
12880,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Sierra Gorda,Sierra Gorda,Mujer,Votos En Blanco ,,,,,,,,,1
12881,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,5
12882,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,150
12883,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,903
12884,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,1365
12885,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,4
12886,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,8
12887,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Votos Nulos ,,,,,,,,,67
12888,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Hombre,Votos En Blanco ,,,,,,,,,26
12889,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,10
12890,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,169
12891,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,767
12892,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,1445
12893,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,4
12894,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,7
12895,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Votos Nulos ,,,,,,,,,56
12896,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,6,Antofagasta,Taltal,Taltal,Mujer,Votos En Blanco ,,,,,,,,,22
12897,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,11
12898,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,309
12899,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,2485
12900,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,3570
12901,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,21
12902,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,31
12903,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Votos Nulos ,,,,,,,,,276
12904,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Hombre,Votos En Blanco ,,,,,,,,,55
12905,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,12
12906,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,420
12907,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,1886
12908,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,3603
12909,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,16
12910,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,37
12911,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Votos Nulos ,,,,,,,,,182
12912,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mujer,Votos En Blanco ,,,,,,,,,35
12913,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,6
12914,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,11
12915,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,258
12916,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,233
12917,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,6
12918,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,2
12919,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Votos Nulos ,,,,,,,,,6
12920,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Hombre,Votos En Blanco ,,,,,,,,,16
12921,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,5
12922,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,18
12923,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,240
12924,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,299
12925,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,6
12926,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,2
12927,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Votos Nulos ,,,,,,,,,13
12928,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mujer,Votos En Blanco ,,,,,,,,,18
12929,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,5
12930,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,7
12931,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,273
12932,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,279
12933,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,5
12934,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,3
12935,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Votos Nulos ,,,,,,,,,20
12936,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Hombre,Votos En Blanco ,,,,,,,,,18
12937,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,5
12938,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,14
12939,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,258
12940,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,364
12941,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,4
12942,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,4
12943,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Votos Nulos ,,,,,,,,,27
12944,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mujer,Votos En Blanco ,,,,,,,,,12
12945,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,7
12946,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,120
12947,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,1254
12948,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Ricardo Lagos,Ricardo,Lagos,Escobar,Hombre,2ª Votación,,Por La Democracia,PPD,1613
12949,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Sara Larrain,Sara,Larrain,Ruiz-Tagle,Mujer,,,Independiente,INDEP,10
12950,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Tomas Hirsch,Tomas,Hirsch,Goldschmidt,Hombre,,,Humanista,PH,11
12951,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Votos Nulos ,,,,,,,,,74
12952,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Hombre,Votos En Blanco ,,,,,,,,,16
12953,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Mujer,Arturo Frei,Arturo,Frei,Bolivar,Hombre,,,Union De Centro Centro,UCC,8
12954,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Mujer,Gladys Marin,Gladys,Marin,Millie,Mujer,,,Comunista De Chile,PC,143
12955,Presidencial,Presidente,12/12/1999,1999,2000,2006,2000 a 2006,1,3,De Atacama,8,Copiapo,Caldera,Caldera,Mujer,Joaquin Lavin,Joaquin,Lavin,Infante,Hombre,2ª Votación,,Union Democrata Independiente,UDI,1014
