id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,vuelta,id_región,región,id_provincia,provincia,comuna,circunscripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,válidos
53408,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,5403
53409,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mixta,Votos Nulos,,,,,,,,76
53410,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,2,De Antofagasta,4,Tocopilla,Tocopilla,Tocopilla,Mixta,Votos En Blanco,,,,,,,,26
53411,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,136
53412,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,342
53413,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mixta,Votos Nulos,,,,,,,,8
53414,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,Alto Del Carmen,Mixta,Votos En Blanco,,,,,,,,5
53415,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,259
53416,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,775
53417,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mixta,Votos Nulos,,,,,,,,14
53418,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,El Transito,Mixta,Votos En Blanco,,,,,,,,6
53419,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,San Felix,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,85
53420,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,San Felix,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,202
53421,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,San Felix,Mixta,Votos Nulos,,,,,,,,4
53422,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,9,Huasco,Alto Del Carmen,San Felix,Mixta,Votos En Blanco,,,,,,,,5
53423,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,8,Copiapo,Caldera,Caldera,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,1480
53424,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,8,Copiapo,Caldera,Caldera,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,3656
53425,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,8,Copiapo,Caldera,Caldera,Mixta,Votos Nulos,,,,,,,,63
53426,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,8,Copiapo,Caldera,Caldera,Mixta,Votos En Blanco,,,,,,,,32
53427,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mixta,Evelyn Matthei Fornet,Evelyn Rose,Matthei,Fornet,Mujer,,Union Democrata Independiente,UDI,1226
53428,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mixta,Michelle Bachelet Jeria,Veronica Michelle,Bachelet,Jeria,Mujer,Si,Partido Socialista De Chile,PS,2938
53429,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mixta,Votos Nulos,,,,,,,,39
53430,Presidencial,Presidente,15/12/2013,2013,2014,2018,2014 a 2018,2,3,De Atacama,7,Chañaral,Chañaral,Chañaral,Mixta,Votos En Blanco,,,,,,,,25
