id,tipo,cargo,fecha,año,periodo_inicio,periodo_fin,periodo,id_región,región,circunscripción_senatorial,distrito,comuna,id_circunscripción,circusncripción,sexo_mesa,candidato,nombre,apellido1,apellido2,sexo,resultado,partido,sigla,lista,válidos
54772,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Fernando Cabrales Gomez,Fernando Enrique,Cabrales,Gomez,Hombre,,Independiente,IND,I,1
54773,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Fernando Rodrigo Olate Campos,Fernando Rodrigo,Olate,Campos,Hombre,,Independiente,IND,C,14
54774,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Francisco Caro Aranda,Francisco Valentin,Caro,Aranda,Hombre,,Independiente,IND,I,3
54775,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Francisco Ramos Fuentes,Francisco Aristides,Ramos,Fuentes,Hombre,,Independiente,IND,F,11
54776,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Gina Milanesi Navarro,Gina Carolina,Milanesi,Navarro,Mujer,,Independiente,IND, ,23
54777,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Gino Barras Lemo,Gino Jose,Barras,Lemo,Hombre,,Independiente,IND,D,5
54778,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Gonzalo Ramos Araya,Gonzalo Alonso,Ramos,Araya,Hombre,,Partido Regionalista De Los Independientes,PRI,B,12
54779,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Ignacio Sanhueza Guzman,Ignacio Adrian,Sanhueza,Guzman,Hombre,,Partido Igualdad,IGUALDAD,A,2
54780,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Isabel Del Carmen Lagos Diaz,Isabel Del Carmen,Lagos,Diaz,Mujer,,Independiente,IND,B,4
54781,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Jaime Arancibia,Jaime,Arancibia,,Hombre,,Union Democrata Independiente,UDI,H,17
54782,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Jaime Chiang Ordenes,Jaime Enrique,Chiang,Ordenes,Hombre,,Fuerza Del Norte,FN,I,5
54783,Municipales,Concejal,28/10/2012,2012,2012,2016,2012-2016,15,Arica Y Parinacota,1,1,Arica,599,San Miguel De Azapa,Mixta,Jose Lee Rodriguez,Jose Gustavo,Lee,Rodriguez,Hombre,Si,Partido Progresista,PRO,C,19
