date,location,new_cases,new_deaths,total_cases,total_deaths,countryid,hundred_cases,day,total_today,date_today,day_today
16/02/2020,International,134,0,355,0,91,1,6,705,21984,22
17/02/2020,International,0,0,355,0,91,1,7,705,21984,22
18/02/2020,International,99,0,454,0,91,1,8,705,21984,22
19/02/2020,International,88,0,542,0,91,1,9,705,21984,22
20/02/2020,International,79,2,621,2,91,1,10,705,21984,22
21/02/2020,International,13,0,634,2,91,1,11,705,21984,22
22/02/2020,International,0,0,634,2,91,1,12,705,21984,22
23/02/2020,International,0,0,634,2,91,1,13,705,21984,22
24/02/2020,International,57,1,691,3,91,1,14,705,21984,22
25/02/2020,International,0,0,691,3,91,1,15,705,21984,22
26/02/2020,International,0,1,691,4,91,1,16,705,21984,22
27/02/2020,International,14,0,705,4,91,1,17,705,21984,22
28/02/2020,International,0,0,705,4,91,1,18,705,21984,22
29/02/2020,International,0,2,705,6,91,1,19,705,21984,22
01/03/2020,International,0,0,705,6,91,1,20,705,21984,22
02/03/2020,International,0,0,705,6,91,1,21,705,21984,22
10/03/2020,International,-9,1,696,7,91,1,22,705,21984,22
27/02/2020,Iran,44,4,139,19,92,1,1,68192,22016,45
28/02/2020,Iran,106,7,245,26,92,1,2,68192,22016,45
29/02/2020,Iran,143,8,388,34,92,1,3,68192,22016,45
01/03/2020,Iran,205,9,593,43,92,1,4,68192,22016,45
02/03/2020,Iran,385,11,978,54,92,1,5,68192,22016,45
03/03/2020,Iran,523,12,1501,66,92,1,6,68192,22016,45
04/03/2020,Iran,835,11,2336,77,92,1,7,68192,22016,45
05/03/2020,Iran,586,15,2922,92,92,1,8,68192,22016,45
06/03/2020,Iran,591,15,3513,107,92,1,9,68192,22016,45
07/03/2020,Iran,1234,17,4747,124,92,1,10,68192,22016,45
08/03/2020,Iran,1076,21,5823,145,92,1,11,68192,22016,45
09/03/2020,Iran,743,49,6566,194,92,1,12,68192,22016,45
10/03/2020,Iran,595,43,7161,237,92,1,13,68192,22016,45
11/03/2020,Iran,881,54,8042,291,92,1,14,68192,22016,45
12/03/2020,Iran,958,63,9000,354,92,1,15,68192,22016,45
13/03/2020,Iran,1075,75,10075,429,92,1,16,68192,22016,45
14/03/2020,Iran,1289,85,11364,514,92,1,17,68192,22016,45
15/03/2020,Iran,1365,97,12729,611,92,1,18,68192,22016,45
16/03/2020,Iran,1209,113,13938,724,92,1,19,68192,22016,45
17/03/2020,Iran,1053,129,14991,853,92,1,20,68192,22016,45
18/03/2020,Iran,1178,135,16169,988,92,1,21,68192,22016,45
19/03/2020,Iran,1192,147,17361,1135,92,1,22,68192,22016,45
20/03/2020,Iran,1046,149,18407,1284,92,1,23,68192,22016,45
21/03/2020,Iran,1237,149,19644,1433,92,1,24,68192,22016,45
22/03/2020,Iran,966,123,20610,1556,92,1,25,68192,22016,45
23/03/2020,Iran,1028,129,21638,1685,92,1,26,68192,22016,45
24/03/2020,Iran,1411,127,23049,1812,92,1,27,68192,22016,45
25/03/2020,Iran,1762,122,24811,1934,92,1,28,68192,22016,45
26/03/2020,Iran,2206,143,27017,2077,92,1,29,68192,22016,45
27/03/2020,Iran,2389,157,29406,2234,92,1,30,68192,22016,45
28/03/2020,Iran,2926,144,32332,2378,92,1,31,68192,22016,45
29/03/2020,Iran,3076,139,35408,2517,92,1,32,68192,22016,45
30/03/2020,Iran,2901,123,38309,2640,92,1,33,68192,22016,45
31/03/2020,Iran,3186,117,41495,2757,92,1,34,68192,22016,45
01/04/2020,Iran,3111,141,44606,2898,92,1,35,68192,22016,45
02/04/2020,Iran,2987,138,47593,3036,92,1,36,68192,22016,45
03/04/2020,Iran,2875,124,50468,3160,92,1,37,68192,22016,45
04/04/2020,Iran,0,0,50468,3160,92,1,38,68192,22016,45
05/04/2020,Iran,5275,292,55743,3452,92,1,39,68192,22016,45
06/04/2020,Iran,2483,151,58226,3603,92,1,40,68192,22016,45
07/04/2020,Iran,2274,136,60500,3739,92,1,41,68192,22016,45
08/04/2020,Iran,2089,133,62589,3872,92,1,42,68192,22016,45
09/04/2020,Iran,1997,121,64586,3993,92,1,43,68192,22016,45
10/04/2020,Iran,1634,117,66220,4110,92,1,44,68192,22016,45
11/04/2020,Iran,1972,122,68192,4232,92,1,45,68192,22016,45
16/03/2020,Iraq,39,0,124,9,93,1,1,1279,22016,27
17/03/2020,Iraq,0,0,124,9,93,1,2,1279,22016,27
18/03/2020,Iraq,30,2,154,11,93,1,3,1279,22016,27
19/03/2020,Iraq,10,1,164,12,93,1,4,1279,22016,27
20/03/2020,Iraq,13,0,177,12,93,1,5,1279,22016,27
21/03/2020,Iraq,16,2,193,14,93,1,6,1279,22016,27
22/03/2020,Iraq,21,3,214,17,93,1,7,1279,22016,27
23/03/2020,Iraq,19,3,233,20,93,1,8,1279,22016,27
24/03/2020,Iraq,33,3,266,23,93,1,9,1279,22016,27
25/03/2020,Iraq,50,4,316,27,93,1,10,1279,22016,27
26/03/2020,Iraq,30,2,346,29,93,1,11,1279,22016,27
27/03/2020,Iraq,36,7,382,36,93,1,12,1279,22016,27
28/03/2020,Iraq,76,4,458,40,93,1,13,1279,22016,27
29/03/2020,Iraq,48,2,506,42,93,1,14,1279,22016,27
30/03/2020,Iraq,41,0,547,42,93,1,15,1279,22016,27
31/03/2020,Iraq,83,4,630,46,93,1,16,1279,22016,27
01/04/2020,Iraq,64,4,694,50,93,1,17,1279,22016,27
02/04/2020,Iraq,0,0,694,50,93,1,18,1279,22016,27
03/04/2020,Iraq,78,4,772,54,93,1,19,1279,22016,27
04/04/2020,Iraq,0,0,772,54,93,1,20,1279,22016,27
05/04/2020,Iraq,106,2,878,56,93,1,21,1279,22016,27
06/04/2020,Iraq,83,5,961,61,93,1,22,1279,22016,27
07/04/2020,Iraq,70,3,1031,64,93,1,23,1279,22016,27
08/04/2020,Iraq,0,0,1031,64,93,1,24,1279,22016,27
09/04/2020,Iraq,171,5,1202,69,93,1,25,1279,22016,27
10/04/2020,Iraq,30,0,1232,69,93,1,26,1279,22016,27
11/04/2020,Iraq,47,1,1279,70,93,1,27,1279,22016,27
15/03/2020,Ireland,38,1,129,2,94,1,1,8089,22016,28
16/03/2020,Ireland,40,0,169,2,94,1,2,8089,22016,28
17/03/2020,Ireland,54,0,223,2,94,1,3,8089,22016,28
18/03/2020,Ireland,69,0,292,2,94,1,4,8089,22016,28
19/03/2020,Ireland,74,0,366,2,94,1,5,8089,22016,28
20/03/2020,Ireland,191,1,557,3,94,1,6,8089,22016,28
21/03/2020,Ireland,126,0,683,3,94,1,7,8089,22016,28
22/03/2020,Ireland,102,0,785,3,94,1,8,8089,22016,28
23/03/2020,Ireland,121,1,906,4,94,1,9,8089,22016,28
24/03/2020,Ireland,219,2,1125,6,94,1,10,8089,22016,28
25/03/2020,Ireland,204,1,1329,7,94,1,11,8089,22016,28
26/03/2020,Ireland,235,2,1564,9,94,1,12,8089,22016,28
27/03/2020,Ireland,255,10,1819,19,94,1,13,8089,22016,28
28/03/2020,Ireland,302,3,2121,22,94,1,14,8089,22016,28
29/03/2020,Ireland,294,14,2415,36,94,1,15,8089,22016,28
30/03/2020,Ireland,200,10,2615,46,94,1,16,8089,22016,28
31/03/2020,Ireland,295,8,2910,54,94,1,17,8089,22016,28
01/04/2020,Ireland,325,17,3235,71,94,1,18,8089,22016,28
02/04/2020,Ireland,212,14,3447,85,94,1,19,8089,22016,28
03/04/2020,Ireland,402,13,3849,98,94,1,20,8089,22016,28
04/04/2020,Ireland,424,22,4273,120,94,1,21,8089,22016,28
05/04/2020,Ireland,331,17,4604,137,94,1,22,8089,22016,28
06/04/2020,Ireland,507,21,5111,158,94,1,23,8089,22016,28
07/04/2020,Ireland,253,16,5364,174,94,1,24,8089,22016,28
08/04/2020,Ireland,345,36,5709,210,94,1,25,8089,22016,28
09/04/2020,Ireland,515,25,6224,235,94,1,26,8089,22016,28
10/04/2020,Ireland,1169,28,7393,263,94,1,27,8089,22016,28
11/04/2020,Ireland,696,24,8089,287,94,1,28,8089,22016,28
04/04/2020,Isle of Man,43,0,114,1,95,1,1,201,22016,8
05/04/2020,Isle of Man,12,0,126,1,95,1,2,201,22016,8
06/04/2020,Isle of Man,1,0,127,1,95,1,3,201,22016,8
07/04/2020,Isle of Man,12,0,139,1,95,1,4,201,22016,8
08/04/2020,Isle of Man,11,0,150,1,95,1,5,201,22016,8
09/04/2020,Isle of Man,8,0,158,1,95,1,6,201,22016,8
10/04/2020,Isle of Man,32,0,190,1,95,1,7,201,22016,8
11/04/2020,Isle of Man,11,0,201,1,95,1,8,201,22016,8
14/03/2020,Israel,20,0,116,0,96,1,1,10408,22016,29
15/03/2020,Israel,62,0,178,0,96,1,2,10408,22016,29
16/03/2020,Israel,72,0,250,0,96,1,3,10408,22016,29
17/03/2020,Israel,10,0,260,0,96,1,4,10408,22016,29
18/03/2020,Israel,167,0,427,0,96,1,5,10408,22016,29
19/03/2020,Israel,6,0,433,0,96,1,6,10408,22016,29
20/03/2020,Israel,244,0,677,0,96,1,7,10408,22016,29
21/03/2020,Israel,35,1,712,1,96,1,8,10408,22016,29
22/03/2020,Israel,171,0,883,1,96,1,9,10408,22016,29
23/03/2020,Israel,188,0,1071,1,96,1,10,10408,22016,29
24/03/2020,Israel,371,0,1442,1,96,1,11,10408,22016,29
25/03/2020,Israel,488,2,1930,3,96,1,12,10408,22016,29
26/03/2020,Israel,439,2,2369,5,96,1,13,10408,22016,29
27/03/2020,Israel,297,3,2666,8,96,1,14,10408,22016,29
28/03/2020,Israel,369,2,3035,10,96,1,15,10408,22016,29
29/03/2020,Israel,584,2,3619,12,96,1,16,10408,22016,29
30/03/2020,Israel,628,3,4247,15,96,1,17,10408,22016,29
31/03/2020,Israel,226,2,4473,17,96,1,18,10408,22016,29
01/04/2020,Israel,443,3,4916,20,96,1,19,10408,22016,29
02/04/2020,Israel,675,1,5591,21,96,1,20,10408,22016,29
03/04/2020,Israel,661,13,6252,34,96,1,21,10408,22016,29
04/04/2020,Israel,1176,5,7428,39,96,1,22,10408,22016,29
05/04/2020,Israel,590,7,8018,46,96,1,23,10408,22016,29
06/04/2020,Israel,412,3,8430,49,96,1,24,10408,22016,29
07/04/2020,Israel,474,8,8904,57,96,1,25,10408,22016,29
08/04/2020,Israel,344,8,9248,65,96,1,26,10408,22016,29
09/04/2020,Israel,156,6,9404,71,96,1,27,10408,22016,29
10/04/2020,Israel,564,15,9968,86,96,1,28,10408,22016,29
11/04/2020,Israel,440,9,10408,95,96,1,29,10408,22016,29
24/02/2020,Italy,53,0,132,2,97,1,1,147577,22016,48
25/02/2020,Italy,97,4,229,6,97,1,2,147577,22016,48
26/02/2020,Italy,93,5,322,11,97,1,3,147577,22016,48
27/02/2020,Italy,78,1,400,12,97,1,4,147577,22016,48
28/02/2020,Italy,250,5,650,17,97,1,5,147577,22016,48
29/02/2020,Italy,238,4,888,21,97,1,6,147577,22016,48
01/03/2020,Italy,240,8,1128,29,97,1,7,147577,22016,48
02/03/2020,Italy,561,6,1689,35,97,1,8,147577,22016,48
03/03/2020,Italy,347,17,2036,52,97,1,9,147577,22016,48
04/03/2020,Italy,466,28,2502,80,97,1,10,147577,22016,48
05/03/2020,Italy,587,27,3089,107,97,1,11,147577,22016,48
06/03/2020,Italy,769,41,3858,148,97,1,12,147577,22016,48
07/03/2020,Italy,778,49,4636,197,97,1,13,147577,22016,48
08/03/2020,Italy,1247,36,5883,233,97,1,14,147577,22016,48
09/03/2020,Italy,1492,133,7375,366,97,1,15,147577,22016,48
10/03/2020,Italy,1797,98,9172,464,97,1,16,147577,22016,48
11/03/2020,Italy,977,167,10149,631,97,1,17,147577,22016,48
12/03/2020,Italy,2313,196,12462,827,97,1,18,147577,22016,48
13/03/2020,Italy,2651,189,15113,1016,97,1,19,147577,22016,48
14/03/2020,Italy,2547,252,17660,1268,97,1,20,147577,22016,48
15/03/2020,Italy,3497,173,21157,1441,97,1,21,147577,22016,48
16/03/2020,Italy,2823,370,23980,1811,97,1,22,147577,22016,48
17/03/2020,Italy,4000,347,27980,2158,97,1,23,147577,22016,48
18/03/2020,Italy,3526,347,31506,2505,97,1,24,147577,22016,48
19/03/2020,Italy,4207,473,35713,2978,97,1,25,147577,22016,48
20/03/2020,Italy,5322,429,41035,3407,97,1,26,147577,22016,48
21/03/2020,Italy,5986,625,47021,4032,97,1,27,147577,22016,48
22/03/2020,Italy,6557,795,53578,4827,97,1,28,147577,22016,48
23/03/2020,Italy,5560,649,59138,5476,97,1,29,147577,22016,48
24/03/2020,Italy,4789,601,63927,6077,97,1,30,147577,22016,48
25/03/2020,Italy,5249,743,69176,6820,97,1,31,147577,22016,48
26/03/2020,Italy,5210,685,74386,7505,97,1,32,147577,22016,48
27/03/2020,Italy,6153,660,80539,8165,97,1,33,147577,22016,48
28/03/2020,Italy,5959,971,86498,9136,97,1,34,147577,22016,48
29/03/2020,Italy,5974,887,92472,10023,97,1,35,147577,22016,48
30/03/2020,Italy,5217,758,97689,10781,97,1,36,147577,22016,48
31/03/2020,Italy,4050,810,101739,11591,97,1,37,147577,22016,48
01/04/2020,Italy,4053,839,105792,12430,97,1,38,147577,22016,48
02/04/2020,Italy,4782,727,110574,13157,97,1,39,147577,22016,48
03/04/2020,Italy,4668,760,115242,13917,97,1,40,147577,22016,48
04/04/2020,Italy,4585,764,119827,14681,97,1,41,147577,22016,48
05/04/2020,Italy,4805,681,124632,15362,97,1,42,147577,22016,48
06/04/2020,Italy,4316,527,128948,15889,97,1,43,147577,22016,48
07/04/2020,Italy,3599,636,132547,16525,97,1,44,147577,22016,48
08/04/2020,Italy,3039,604,135586,17129,97,1,45,147577,22016,48
09/04/2020,Italy,3836,540,139422,17669,97,1,46,147577,22016,48
10/04/2020,Italy,4204,612,143626,18281,97,1,47,147577,22016,48
11/04/2020,Italy,3951,570,147577,18851,97,1,48,147577,22016,48
22/02/2020,Japan,12,0,105,1,99,1,1,5347,22016,50
23/02/2020,Japan,27,0,132,1,99,1,2,5347,22016,50
24/02/2020,Japan,12,0,144,1,99,1,3,5347,22016,50
25/02/2020,Japan,0,0,144,1,99,1,4,5347,22016,50
26/02/2020,Japan,20,0,164,1,99,1,5,5347,22016,50
27/02/2020,Japan,22,2,186,3,99,1,6,5347,22016,50
28/02/2020,Japan,24,0,210,3,99,1,7,5347,22016,50
29/02/2020,Japan,20,0,230,3,99,1,8,5347,22016,50
01/03/2020,Japan,9,2,239,5,99,1,9,5347,22016,50
02/03/2020,Japan,15,1,254,6,99,1,10,5347,22016,50
03/03/2020,Japan,0,0,254,6,99,1,11,5347,22016,50
04/03/2020,Japan,14,0,268,6,99,1,12,5347,22016,50
05/03/2020,Japan,49,0,317,6,99,1,13,5347,22016,50
06/03/2020,Japan,32,0,349,6,99,1,14,5347,22016,50
07/03/2020,Japan,59,0,408,6,99,1,15,5347,22016,50
08/03/2020,Japan,47,0,455,6,99,1,16,5347,22016,50
09/03/2020,Japan,33,1,488,7,99,1,17,5347,22016,50
10/03/2020,Japan,26,2,514,9,99,1,18,5347,22016,50
11/03/2020,Japan,54,3,568,12,99,1,19,5347,22016,50
12/03/2020,Japan,51,3,619,15,99,1,20,5347,22016,50
13/03/2020,Japan,56,4,675,19,99,1,21,5347,22016,50
14/03/2020,Japan,62,2,737,21,99,1,22,5347,22016,50
15/03/2020,Japan,43,1,780,22,99,1,23,5347,22016,50
16/03/2020,Japan,34,2,814,24,99,1,24,5347,22016,50
17/03/2020,Japan,10,4,824,28,99,1,25,5347,22016,50
18/03/2020,Japan,5,0,829,28,99,1,26,5347,22016,50
19/03/2020,Japan,44,1,873,29,99,1,27,5347,22016,50
20/03/2020,Japan,77,4,950,33,99,1,28,5347,22016,50
21/03/2020,Japan,57,2,1007,35,99,1,29,5347,22016,50
22/03/2020,Japan,39,1,1046,36,99,1,30,5347,22016,50
23/03/2020,Japan,43,5,1089,41,99,1,31,5347,22016,50
24/03/2020,Japan,39,1,1128,42,99,1,32,5347,22016,50
25/03/2020,Japan,65,1,1193,43,99,1,33,5347,22016,50
26/03/2020,Japan,75,2,1268,45,99,1,34,5347,22016,50
27/03/2020,Japan,96,1,1364,46,99,1,35,5347,22016,50
28/03/2020,Japan,135,3,1499,49,99,1,36,5347,22016,50
29/03/2020,Japan,194,3,1693,52,99,1,37,5347,22016,50
30/03/2020,Japan,173,2,1866,54,99,1,38,5347,22016,50
31/03/2020,Japan,87,2,1953,56,99,1,39,5347,22016,50
01/04/2020,Japan,0,0,1953,56,99,1,40,5347,22016,50
02/04/2020,Japan,225,1,2178,57,99,1,41,5347,22016,50
03/04/2020,Japan,439,6,2617,63,99,1,42,5347,22016,50
04/04/2020,Japan,318,6,2935,69,99,1,43,5347,22016,50
05/04/2020,Japan,336,1,3271,70,99,1,44,5347,22016,50
06/04/2020,Japan,383,3,3654,73,99,1,45,5347,22016,50
07/04/2020,Japan,163,7,3817,80,99,1,46,5347,22016,50
08/04/2020,Japan,89,0,3906,80,99,1,47,5347,22016,50
09/04/2020,Japan,351,1,4257,81,99,1,48,5347,22016,50
10/04/2020,Japan,410,4,4667,85,99,1,49,5347,22016,50
11/04/2020,Japan,680,3,5347,88,99,1,50,5347,22016,50
04/04/2020,Jersey,37,0,118,2,100,1,1,198,22016,8
05/04/2020,Jersey,5,1,123,3,100,1,2,198,22016,8
06/04/2020,Jersey,32,0,155,3,100,1,3,198,22016,8
07/04/2020,Jersey,14,0,169,3,100,1,4,198,22016,8
08/04/2020,Jersey,1,0,170,3,100,1,5,198,22016,8
09/04/2020,Jersey,0,0,170,3,100,1,6,198,22016,8
10/04/2020,Jersey,13,0,183,3,100,1,7,198,22016,8
11/04/2020,Jersey,15,1,198,4,100,1,8,198,22016,8
24/03/2020,Jordan,13,0,112,0,101,1,1,372,22016,19
25/03/2020,Jordan,15,0,127,0,101,1,2,372,22016,19
26/03/2020,Jordan,26,0,153,0,101,1,3,372,22016,19
27/03/2020,Jordan,19,0,172,0,101,1,4,372,22016,19
28/03/2020,Jordan,40,0,212,0,101,1,5,372,22016,19
29/03/2020,Jordan,23,1,235,1,101,1,6,372,22016,19
30/03/2020,Jordan,24,0,259,1,101,1,7,372,22016,19
31/03/2020,Jordan,9,4,268,5,101,1,8,372,22016,19
01/04/2020,Jordan,6,0,274,5,101,1,9,372,22016,19
02/04/2020,Jordan,4,0,278,5,101,1,10,372,22016,19
03/04/2020,Jordan,21,0,299,5,101,1,11,372,22016,19
04/04/2020,Jordan,0,0,299,5,101,1,12,372,22016,19
05/04/2020,Jordan,24,0,323,5,101,1,13,372,22016,19
06/04/2020,Jordan,22,0,345,5,101,1,14,372,22016,19
07/04/2020,Jordan,4,1,349,6,101,1,15,372,22016,19
08/04/2020,Jordan,0,0,349,6,101,1,16,372,22016,19
09/04/2020,Jordan,9,0,358,6,101,1,17,372,22016,19
10/04/2020,Jordan,14,1,372,7,101,1,18,372,22016,19
11/04/2020,Jordan,0,0,372,7,101,1,19,372,22016,19
27/03/2020,Kazakhstan,32,0,120,0,102,1,1,840,22016,16
28/03/2020,Kazakhstan,73,0,193,0,102,1,2,840,22016,16
29/03/2020,Kazakhstan,36,0,229,0,102,1,3,840,22016,16
30/03/2020,Kazakhstan,55,1,284,1,102,1,4,840,22016,16
31/03/2020,Kazakhstan,41,0,325,1,102,1,5,840,22016,16
01/04/2020,Kazakhstan,15,0,340,1,102,1,6,840,22016,16
02/04/2020,Kazakhstan,8,1,348,2,102,1,7,840,22016,16
03/04/2020,Kazakhstan,38,1,386,3,102,1,8,840,22016,16
04/04/2020,Kazakhstan,74,0,460,3,102,1,9,840,22016,16
05/04/2020,Kazakhstan,0,0,460,3,102,1,10,840,22016,16
06/04/2020,Kazakhstan,71,2,531,5,102,1,11,840,22016,16
07/04/2020,Kazakhstan,139,1,670,6,102,1,12,840,22016,16
08/04/2020,Kazakhstan,34,0,704,6,102,1,13,840,22016,16
09/04/2020,Kazakhstan,55,1,759,7,102,1,14,840,22016,16
10/04/2020,Kazakhstan,43,2,802,9,102,1,15,840,22016,16
11/04/2020,Kazakhstan,38,1,840,10,102,1,16,840,22016,16
03/04/2020,Kenya,29,2,110,3,103,1,1,189,22016,9
04/04/2020,Kenya,12,1,122,4,103,1,2,189,22016,9
05/04/2020,Kenya,4,0,126,4,103,1,3,189,22016,9
06/04/2020,Kenya,16,0,142,4,103,1,4,189,22016,9
07/04/2020,Kenya,16,0,158,4,103,1,5,189,22016,9
08/04/2020,Kenya,14,2,172,6,103,1,6,189,22016,9
09/04/2020,Kenya,7,0,179,6,103,1,7,189,22016,9
10/04/2020,Kenya,5,1,184,7,103,1,8,189,22016,9
11/04/2020,Kenya,5,0,189,7,103,1,9,189,22016,9
31/03/2020,Kosovo,15,0,106,1,104,1,1,250,22016,12
01/04/2020,Kosovo,6,0,112,1,104,1,2,250,22016,12
02/04/2020,Kosovo,0,0,112,1,104,1,3,250,22016,12
03/04/2020,Kosovo,13,0,125,1,104,1,4,250,22016,12
04/04/2020,Kosovo,1,0,126,1,104,1,5,250,22016,12
05/04/2020,Kosovo,6,0,132,1,104,1,6,250,22016,12
06/04/2020,Kosovo,8,0,140,1,104,1,7,250,22016,12
07/04/2020,Kosovo,5,2,145,3,104,1,8,250,22016,12
08/04/2020,Kosovo,39,2,184,5,104,1,9,250,22016,12
09/04/2020,Kosovo,0,0,184,5,104,1,10,250,22016,12
10/04/2020,Kosovo,43,2,227,7,104,1,11,250,22016,12
11/04/2020,Kosovo,23,0,250,7,104,1,12,250,22016,12
14/03/2020,Kuwait,20,0,100,0,105,1,1,993,22016,29
15/03/2020,Kuwait,4,0,104,0,105,1,2,993,22016,29
16/03/2020,Kuwait,8,0,112,0,105,1,3,993,22016,29
17/03/2020,Kuwait,11,0,123,0,105,1,4,993,22016,29
18/03/2020,Kuwait,7,0,130,0,105,1,5,993,22016,29
19/03/2020,Kuwait,12,0,142,0,105,1,6,993,22016,29
20/03/2020,Kuwait,6,0,148,0,105,1,7,993,22016,29
21/03/2020,Kuwait,11,0,159,0,105,1,8,993,22016,29
22/03/2020,Kuwait,17,0,176,0,105,1,9,993,22016,29
23/03/2020,Kuwait,12,0,188,0,105,1,10,993,22016,29
24/03/2020,Kuwait,1,0,189,0,105,1,11,993,22016,29
25/03/2020,Kuwait,2,0,191,0,105,1,12,993,22016,29
26/03/2020,Kuwait,4,0,195,0,105,1,13,993,22016,29
27/03/2020,Kuwait,13,0,208,0,105,1,14,993,22016,29
28/03/2020,Kuwait,17,0,225,0,105,1,15,993,22016,29
29/03/2020,Kuwait,10,0,235,0,105,1,16,993,22016,29
30/03/2020,Kuwait,20,0,255,0,105,1,17,993,22016,29
31/03/2020,Kuwait,11,0,266,0,105,1,18,993,22016,29
01/04/2020,Kuwait,23,0,289,0,105,1,19,993,22016,29
02/04/2020,Kuwait,28,0,317,0,105,1,20,993,22016,29
03/04/2020,Kuwait,25,0,342,0,105,1,21,993,22016,29
04/04/2020,Kuwait,0,0,342,0,105,1,22,993,22016,29
05/04/2020,Kuwait,137,1,479,1,105,1,23,993,22016,29
06/04/2020,Kuwait,77,0,556,1,105,1,24,993,22016,29
07/04/2020,Kuwait,109,0,665,1,105,1,25,993,22016,29
08/04/2020,Kuwait,78,0,743,1,105,1,26,993,22016,29
09/04/2020,Kuwait,112,0,855,1,105,1,27,993,22016,29
10/04/2020,Kuwait,55,0,910,1,105,1,28,993,22016,29
11/04/2020,Kuwait,83,0,993,1,105,1,29,993,22016,29
01/04/2020,Kyrgyzstan,23,0,107,0,106,1,1,339,22016,11
02/04/2020,Kyrgyzstan,5,1,112,1,106,1,2,339,22016,11
03/04/2020,Kyrgyzstan,13,0,125,1,106,1,3,339,22016,11
04/04/2020,Kyrgyzstan,19,0,144,1,106,1,4,339,22016,11
05/04/2020,Kyrgyzstan,0,0,144,1,106,1,5,339,22016,11
06/04/2020,Kyrgyzstan,72,3,216,4,106,1,6,339,22016,11
07/04/2020,Kyrgyzstan,12,0,228,4,106,1,7,339,22016,11
08/04/2020,Kyrgyzstan,42,0,270,4,106,1,8,339,22016,11
09/04/2020,Kyrgyzstan,10,0,280,4,106,1,9,339,22016,11
10/04/2020,Kyrgyzstan,18,1,298,5,106,1,10,339,22016,11
11/04/2020,Kyrgyzstan,41,0,339,5,106,1,11,339,22016,11
21/03/2020,Latvia,25,0,111,0,108,1,1,612,22016,22
22/03/2020,Latvia,13,0,124,0,108,1,2,612,22016,22
23/03/2020,Latvia,15,0,139,0,108,1,3,612,22016,22
24/03/2020,Latvia,41,0,180,0,108,1,4,612,22016,22
25/03/2020,Latvia,17,0,197,0,108,1,5,612,22016,22
26/03/2020,Latvia,24,0,221,0,108,1,6,612,22016,22
27/03/2020,Latvia,23,0,244,0,108,1,7,612,22016,22
28/03/2020,Latvia,36,0,280,0,108,1,8,612,22016,22
29/03/2020,Latvia,25,0,305,0,108,1,9,612,22016,22
30/03/2020,Latvia,71,0,376,0,108,1,10,612,22016,22
31/03/2020,Latvia,0,0,376,0,108,1,11,612,22016,22
01/04/2020,Latvia,22,0,398,0,108,1,12,612,22016,22
02/04/2020,Latvia,48,0,446,0,108,1,13,612,22016,22
03/04/2020,Latvia,12,0,458,0,108,1,14,612,22016,22
04/04/2020,Latvia,35,1,493,1,108,1,15,612,22016,22
05/04/2020,Latvia,16,0,509,1,108,1,16,612,22016,22
06/04/2020,Latvia,24,0,533,1,108,1,17,612,22016,22
07/04/2020,Latvia,9,0,542,1,108,1,18,612,22016,22
08/04/2020,Latvia,6,1,548,2,108,1,19,612,22016,22
09/04/2020,Latvia,29,0,577,2,108,1,20,612,22016,22
10/04/2020,Latvia,12,0,589,2,108,1,21,612,22016,22
11/04/2020,Latvia,23,0,612,2,108,1,22,612,22016,22
17/03/2020,Lebanon,21,0,120,3,109,1,1,609,22016,26
18/03/2020,Lebanon,0,0,120,3,109,1,2,609,22016,26
19/03/2020,Lebanon,13,1,133,4,109,1,3,609,22016,26
20/03/2020,Lebanon,16,0,149,4,109,1,4,609,22016,26
21/03/2020,Lebanon,14,0,163,4,109,1,5,609,22016,26
22/03/2020,Lebanon,67,0,230,4,109,1,6,609,22016,26
23/03/2020,Lebanon,18,0,248,4,109,1,7,609,22016,26
24/03/2020,Lebanon,19,0,267,4,109,1,8,609,22016,26
25/03/2020,Lebanon,37,0,304,4,109,1,9,609,22016,26
26/03/2020,Lebanon,29,0,333,4,109,1,10,609,22016,26
27/03/2020,Lebanon,35,2,368,6,109,1,11,609,22016,26
28/03/2020,Lebanon,23,1,391,7,109,1,12,609,22016,26
29/03/2020,Lebanon,21,1,412,8,109,1,13,609,22016,26
30/03/2020,Lebanon,26,2,438,10,109,1,14,609,22016,26
31/03/2020,Lebanon,8,1,446,11,109,1,15,609,22016,26
01/04/2020,Lebanon,17,1,463,12,109,1,16,609,22016,26
02/04/2020,Lebanon,16,0,479,12,109,1,17,609,22016,26
03/04/2020,Lebanon,15,4,494,16,109,1,18,609,22016,26
04/04/2020,Lebanon,0,0,494,16,109,1,19,609,22016,26
05/04/2020,Lebanon,26,1,520,17,109,1,20,609,22016,26
06/04/2020,Lebanon,7,1,527,18,109,1,21,609,22016,26
07/04/2020,Lebanon,14,1,541,19,109,1,22,609,22016,26
08/04/2020,Lebanon,7,0,548,19,109,1,23,609,22016,26
09/04/2020,Lebanon,27,0,575,19,109,1,24,609,22016,26
10/04/2020,Lebanon,7,0,582,19,109,1,25,609,22016,26
11/04/2020,Lebanon,27,1,609,20,109,1,26,609,22016,26
22/03/2020,Lithuania,36,0,105,1,113,1,1,999,22016,21
23/03/2020,Lithuania,38,0,143,1,113,1,2,999,22016,21
24/03/2020,Lithuania,36,0,179,1,113,1,3,999,22016,21
25/03/2020,Lithuania,30,1,209,2,113,1,4,999,22016,21
